ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
21ce5e60-fedc-4c62-9b2f-ceb79c1aa2d9,1956-03-28,,999-97-7461,S99982173,X59750989X,Mrs.,Glenn0,Hayes766,,Douglas31,M,white,italian,F,Middleborough,863 Collins Parade,Norwood,Massachusetts,02062
ea00ec8a-bdcf-46af-b939-9f4097f890ba,1916-07-13,2002-01-07,999-71-5669,S99948024,X34459157X,Mr.,Devon268,Bernier607,,,M,white,french,M,Boston,318 Carroll Highlands,Framingham,Massachusetts,01701
6700b311-1725-4af6-9153-56049cf402a7,1909-11-21,1976-06-16,999-45-2961,S99948157,X41829131X,Mrs.,Rita460,Tremblay80,,Batz141,M,asian,asian_indian,F,Chelmsford,307 Ratke Highlands Unit 42,Cambridge,Massachusetts,02138
d76192bf-57e6-488b-bdec-7ff28c057782,1952-12-15,2014-09-01,999-60-7712,S99981261,X30253046X,Mr.,Pierre431,Kilback373,,,M,white,irish,M,Haverhill,961 Zulauf Parade,Holyoke,Massachusetts,01040
a08c8061-7724-4071-bc6f-9f097e812e3b,1964-11-21,,999-96-5181,S99936364,X65999643X,Mrs.,Jerica256,Walker122,,Rempel203,M,white,irish,F,Dudley,707 Kilback Union,Edgartown,Massachusetts,
0f8843dd-2a6f-49fd-acd2-9a434cd841bb,1974-08-17,,999-81-6365,S99924835,X52268872X,Mrs.,Maricarmen445,Valdivia496,,Lira652,M,hispanic,puerto_rican,F,Taunton,827 Shanahan Trace Suite 4,Boston,Massachusetts,02108
987f35d9-e150-4b7b-9600-712f34a7c1c5,1929-09-18,,999-21-5464,S99982289,X10540400X,Mrs.,Latosha740,Casper496,,Emmerich580,M,white,irish,F,Worcester,390 Schultz Vale Unit 32,New Bedford,Massachusetts,02740
547fe136-224a-41b4-a984-81bcfbaae3d3,1928-01-16,2013-07-22,999-92-4191,S99952406,X37731309X,Mrs.,Delicia67,Wolff180,,Jacobson885,M,white,italian,F,Brookline,233 Brakus Extension,Everett,Massachusetts,02148
56440015-67ab-447d-8439-7613c1de9db6,1976-12-12,,999-74-1646,S99923147,X79384696X,Mrs.,Giuseppina753,Bogan287,,Lebsack687,M,white,american,F,Brockton,1036 Carter Corner Suite 1,Dedham,Massachusetts,02026
8965bbc5-dda1-48b3-99a9-9d0f36f3f1a2,1990-05-31,,999-41-2703,S99961854,X41815788X,Mrs.,Terina405,Abbott774,,Hahn503,M,white,irish,F,Somerville,856 Stamm Union Suite 83,Taunton,Massachusetts,02718
92165cdd-f162-4b67-aa27-2cfb3bd89d23,1931-01-11,2018-05-15,999-79-5251,S99935136,X24856644X,Mrs.,Piper612,Ullrich385,,Blick895,M,black,west_indian,F,Barnstable Town,787 Prohaska Dale,Boston,Massachusetts,02108
1449cf87-6517-4b33-82d3-625ee2a5f082,1952-12-15,,999-34-8902,S99945471,X51198001X,Mr.,Fausto876,Cronin387,,,M,white,irish,M,Walpole,647 Borer Pathway Unit 70,Holyoke,Massachusetts,01040
7d1b9f0a-fe3a-4fc5-8e90-efa317675a0f,1992-09-16,,999-70-1980,S99985657,X19498760X,Ms.,Novella551,Jones311,,,,white,irish,F,Hanover,703 Block Hollow Apt 95,Newton,Massachusetts,02458
d73e85c5-1c42-4b10-9670-2b1b60ea908b,1976-04-11,1998-03-15,999-13-6506,S99929904,X54782844X,Mr.,Curt84,Vandervort697,,,,white,greek,M,Foxborough,1052 Gutmann Glen Unit 43,Haverhill,Massachusetts,01830
bfff2bc6-7965-421e-a7d6-001f9ad3bc55,1958-10-10,,999-97-3542,S99921322,X12290612X,Mrs.,Majorie11,Schinner682,,Bayer639,M,white,german,F,Warwick,218 O'Conner Common Unit 60,Barnstable Town,Massachusetts,02601
209aa40f-0536-465b-87b9-bdcedd174c56,1928-07-29,2000-12-17,999-43-4004,S99972176,X46185794X,Mrs.,Tammie751,Roberts511,,Hirthe744,M,asian,asian_indian,F,Lynn,757 Predovic Village,Cambridge,Massachusetts,02138
e98125e5-deae-40ba-940e-a26f6bf7f4bc,1916-07-13,2012-05-10,999-89-3514,S99946875,X10422555X,Mr.,Courtney281,Balistreri607,,,M,white,french,M,Tyngsborough,1083 Volkman Haven Suite 77,Framingham,Massachusetts,01701
e39e95de-d8b5-4894-ba3a-7d6176eafc37,2002-08-04,,999-23-1784,,,,Guillermo498,Kshlerin58,,,,white,irish,M,Worcester,898 Huels Lock Suite 24,South Hadley,Massachusetts,
196ec086-f45b-4588-992d-c2d67f954711,1928-01-16,1980-12-15,999-70-3328,S99991790,X35421380X,Mrs.,Kina737,Donnelly343,,Herman763,M,white,italian,F,Westborough,388 Bogan Boulevard Apt 13,Everett,Massachusetts,02148
72ec05e2-1867-4aef-8473-8326c71cfbc3,1976-04-11,,999-70-8087,S99935924,X85333041X,Mr.,Miquel905,DuBuque211,,,M,white,greek,M,Holyoke,954 O'Conner Loaf Unit 27,Haverhill,Massachusetts,01830
de0d1fc9-3203-4956-aea1-f90db1f4de99,1963-01-25,,999-94-9941,S99954082,X3826560X,Mr.,Víctor493,Vaca409,PhD,,S,hispanic,puerto_rican,M,Wilbraham,258 Murray Parade Unit 60,Marlborough,Massachusetts,01752
1e40e1a4-be22-4485-9539-6da59bb6edf0,1916-07-13,1956-07-19,999-16-5210,S99992596,X68346447X,Mr.,Homer307,Von197,,,M,white,french,M,Worcester,537 Fisher Bypass Unit 65,Framingham,Massachusetts,01701
b57cbe5c-2950-4519-ac97-1887c0dc6804,1991-05-14,,999-44-4272,S99983453,X40486423X,Mr.,Lenard338,Kirlin939,,,M,white,polish,M,Fall River,434 Kiehn Boulevard,Tyngsborough,Massachusetts,
f0d806a8-077e-45a8-9040-64ea66fe7735,1923-11-19,1984-02-13,999-38-8490,S99981365,X28864820X,Mr.,Buster609,Schoen8,,,M,white,french_canadian,M,Boston,1046 Goyette Lodge,Fall River,Massachusetts,02720
bfbcf6c8-203a-4439-b7d6-9ddf1a4c7701,1982-03-01,,999-80-9106,S99933901,X61964734X,Mr.,Monte325,Reilly981,,,S,white,irish,M,Brookline,846 Borer Boulevard Apt 71,Sharon,Massachusetts,02067
4eb93fce-a72b-46e0-8528-455f751c0b7f,1931-01-11,,999-20-5983,S99960078,X30422315X,Ms.,Shanika235,Kozey370,,,S,black,west_indian,F,Adams,538 O'Reilly Run Apt 41,Boston,Massachusetts,02108
a5765da5-c8a2-476f-97b7-fc73b4389729,1928-07-29,2002-10-23,999-64-8852,S99921232,X80573977X,Mrs.,Melita22,Toy286,,Haag279,M,asian,asian_indian,F,Lowell,523 Zemlak Common,Cambridge,Massachusetts,02138
d54c524e-7561-4197-a04b-dd4363177204,1951-11-08,,999-21-8244,S99979542,X37598573X,Mr.,Gary33,Cartwright189,,,M,white,irish,M,Boston,674 Steuber Gardens,Lynn,Massachusetts,01901
ba5bf7f3-c7e5-4ea0-8f1e-331c95164db5,2013-09-09,,999-31-1392,,,,Stephnie566,Huels583,,,,white,irish,F,Worcester,227 Bauch Common,Cohasset,Massachusetts,
e1dee4d6-3ca0-4344-907d-224c4c5d7443,1997-07-21,,999-11-9802,S99917287,X43513484X,Ms.,Yoko498,Dare640,,,,white,english,F,Fitchburg,305 Rogahn Park Apt 15,Boston,Massachusetts,02108
88f26cd2-82fe-488f-8746-a24600169f6d,1928-01-16,2015-03-30,999-51-2510,S99943008,X52927074X,Ms.,Holly570,Lynch190,,,S,white,italian,F,Taunton,511 Hintz Neck,Everett,Massachusetts,02148
9bce4096-3f05-439d-b91f-20e6a8d45357,1923-11-19,1977-08-29,999-76-7050,S99988881,X87810142X,Mr.,Von197,Schaden604,,,M,white,french_canadian,M,Dracut,195 Kris Forge Suite 64,Fall River,Massachusetts,02720
55b4eea6-a551-413d-a6c8-9dd6b4c0a20c,1965-01-30,,999-20-8740,S99941204,X9779200X,Mr.,Frank378,Will178,,,M,white,italian,M,Newburyport,379 Strosin Mill,Needham,Massachusetts,02492
55205e0d-5917-418d-a8c1-c60fa384b015,1916-07-13,2004-05-06,999-90-6666,S99983947,X83283994X,Mr.,Ernie189,Nader710,,,M,white,french,M,Millbury,515 Sporer Key,Framingham,Massachusetts,01701
a3e5b90f-e01c-419f-b84d-d9e230faa859,1959-09-14,,999-95-9045,S99934178,X13726563X,Mr.,Sandy901,Stark857,,,M,white,polish,M,Worcester,119 Prohaska Approach,Hopedale,Massachusetts,01747
42860e88-f6a9-4065-bc7a-923587fad2db,2006-06-07,,999-52-1170,,,,Heidy529,Mohr916,,,,white,irish,F,Boston,750 Hackett Well,Millbury,Massachusetts,
6953903b-347e-498d-bb9c-2a15533dbb7b,1948-03-12,2004-10-22,999-23-3153,S99999065,X53321098X,Mrs.,Ariane992,Batz141,,O'Kon634,M,white,german,F,Wayland,562 O'Reilly Loaf Apt 62,Marshfield,Massachusetts,02050
ca12638f-7743-4fcf-b29a-7053209a81d3,1928-07-29,2011-12-25,999-48-2593,S99935434,X46917793X,Mrs.,Jacqualine965,Kuvalis369,,Waelchi213,M,asian,asian_indian,F,Clinton,159 Hoeger Grove Suite 43,Cambridge,Massachusetts,02138
c5249cbb-71da-4ca4-9231-cc5524c5f0a5,1965-10-23,,999-57-3591,S99941521,X73034331X,Mrs.,Berenice603,Windler79,,Nolan344,M,white,irish,F,Tewksbury,503 Medhurst Club,Buckland,Massachusetts,
dfbb79a1-f5a7-4ceb-a7e8-3b2167d64969,1923-11-19,1992-07-06,999-19-4856,S99980275,X59950935X,Mr.,Brice635,Cormier289,,,M,white,french_canadian,M,Shrewsbury,686 Johns Forge,Fall River,Massachusetts,02720
9165b317-d412-4146-b974-bb307e5dcf4e,1948-03-12,1963-11-22,999-42-7660,,,,Laurine214,Goodwin327,,,,white,german,F,Needham,130 Vandervort Boulevard,Marshfield,Massachusetts,02050
148ec6aa-a675-40f0-8efb-441a2172c12d,1934-03-17,2002-07-20,999-95-7925,S99926831,X17766042X,Mr.,Theodore876,Daniel959,,,M,white,german,M,Stoughton,245 Pfannerstill Crossing,Boston,Massachusetts,02108
e04df156-48e0-4718-8cec-a136c5ce74d9,1916-07-13,1985-06-20,999-38-3747,S99919949,X62541629X,Mr.,Geraldo282,Zieme486,,,S,white,french,M,Medford,1005 Bartell Dam Suite 54,Framingham,Massachusetts,01701
f109e3ce-a4c1-48a5-874a-d6831b9e4e9a,1952-09-14,1988-01-17,999-99-3147,S99999127,X16906206X,Mr.,Rico947,Nikolaus26,,,M,white,irish,M,Marblehead,325 Homenick Esplanade Suite 0,Springfield,Massachusetts,01013
49e88f91-1a3d-4f74-bcfa-db51722879fa,1928-01-16,2014-01-20,999-58-1382,S99997980,X40008602X,Mrs.,Cherilyn114,Klocko335,,Ankunding277,M,white,italian,F,Melrose,731 Becker Club Suite 4,Everett,Massachusetts,02148
49f2b3fc-7616-45a9-8713-d682a9b70760,1973-02-13,,999-49-7659,S99952374,X49708503X,Ms.,Rosalva540,Yost751,,,S,white,english,F,Boston,583 McKenzie Plaza Suite 25,Holden,Massachusetts,
3f2f20c4-e134-4750-9aea-c6ed8afdea36,1929-07-03,1988-06-01,999-38-1281,S99980086,X78694007X,Mr.,Jospeh459,Wyman904,,,M,white,french,M,Beverly,701 Carroll Union Unit 86,Framingham,Massachusetts,01701
07ad4b97-8a56-40ef-b91e-b569cc70d017,1952-09-14,2006-06-04,999-83-5390,S99943188,X62564757X,Mr.,Dennis979,Bernhard322,,,M,white,irish,M,Franklin Town,251 Mante Club,Springfield,Massachusetts,01013
6991f71d-2e22-4df5-a674-620c9631a0f6,1923-11-19,1999-05-24,999-16-9371,S99931539,X34661445X,Mr.,Marco578,Abbott774,,,M,white,french_canadian,M,Belchertown,241 Lesch Junction,Fall River,Massachusetts,02720
6d447944-fca2-4071-9702-bc3afa7836ac,1952-09-14,1953-05-10,999-17-4233,,,,Mathew182,Bailey598,,,,white,irish,M,Falmouth,241 Murphy Forge Unit 60,Springfield,Massachusetts,01013
5d895c7d-406f-4f57-bc35-6801b84805a7,1979-12-17,,999-71-4092,S99971126,X43334871X,Mrs.,Dena356,Schaefer657,,Corkery305,M,white,polish,F,Bridgewater,605 Reilly Glen Unit 53,Boston,Massachusetts,02108
8604a40f-ca48-4926-8a93-64d9ba21febd,1928-07-29,2016-08-30,999-13-9492,S99970409,X49148935X,Mrs.,Gertude950,Batz141,,Grady603,M,asian,asian_indian,F,Lowell,899 Denesik Underpass Suite 70,Cambridge,Massachusetts,02138
24813439-3dd6-4889-99d6-d8898f33f31e,1948-03-12,2017-09-15,999-76-5821,S99990454,X32906029X,Mrs.,Noella563,Ullrich385,,Hoeger474,M,white,german,F,Cambridge,878 Koepp Rapid,Marshfield,Massachusetts,02050
1d258990-be3f-41b6-a4f0-c17fd4e1b33b,1934-03-17,,999-16-5785,S99944948,X41963330X,Mr.,Fritz267,Skiles927,,,M,white,german,M,Georgetown,275 Schulist Dale,Boston,Massachusetts,02108
c7ff0c96-ac23-4ea5-a2e9-ded13b10df09,2017-01-19,,999-15-6731,,,,Branden904,Rowe323,,,,white,american,M,Boston,430 Luettgen Skyway Suite 46,Methuen Town,Massachusetts,01841
f29161db-d61d-43a7-b574-587444c81373,2016-07-09,,999-71-6085,,,,Beula159,Price929,,,,white,english,F,Newton,847 Crona Wall Suite 31,Revere,Massachusetts,02151
031d3794-290f-49a9-8e94-68c7f34ed048,1929-07-03,1989-08-16,999-38-8524,S99951720,X5435914X,Mr.,Elton404,Greenholt190,,,M,white,french,M,Leominster,466 Connelly Crossing Suite 91,Framingham,Massachusetts,01701
b829358d-d2f6-4e89-a1fc-edd737590049,1980-09-14,,999-73-7490,S99988173,X69596043X,Mr.,Preston275,Schuster709,,,M,white,american,M,Boston,618 Schmitt Annex Apt 27,West Brookfield,Massachusetts,01585
6541185b-e0aa-4dec-9161-bc6b23c03ee2,1928-01-16,,999-39-2783,S99992760,X5203555X,Ms.,Jacquetta148,Bogisich202,,,S,white,italian,F,Chicopee,276 Konopelski Esplanade Unit 77,Everett,Massachusetts,02148
f4d7a959-b776-447c-b5a0-5269193109e7,1948-03-12,2003-09-12,999-83-1442,S99942824,X78350898X,Mrs.,Maudie129,Bergstrom287,,Hoeger474,M,white,german,F,Lowell,262 Abernathy Trailer,Marshfield,Massachusetts,02050
d5fdbf78-63dc-427f-904b-47becf3b5314,2015-11-25,,999-12-7146,,,,Don899,Stokes453,,,,white,english,M,Framingham,157 Hane Run Apt 32,Nantucket,Massachusetts,02554
4432c501-1a79-4877-9237-46c6bb2acbce,1952-09-14,,999-89-4949,S99989785,X540067X,Mr.,John539,Dare640,,,M,white,irish,M,Lynn,959 Schamberger Underpass Unit 63,Springfield,Massachusetts,01013
661969d4-3118-4a36-9e6e-19a00cad91ed,1962-06-02,2013-08-10,999-97-4275,S99929962,X34980670X,Mr.,Abdul218,Towne435,,,M,white,italian,M,Dudley,1056 Kunde Mission Unit 38,Brookline,Massachusetts,02215
40e1e687-a607-47f9-b7ca-08e7e4caba6c,1923-11-19,2007-02-12,999-94-3301,S99942267,X14978107X,Mr.,Dorian295,Heller342,,,M,white,french_canadian,M,Newton,1048 Koepp Pathway,Fall River,Massachusetts,02720
8df5b4a4-b94f-4b85-bff2-2a77247315e4,1928-07-29,1975-11-02,999-72-9466,S99947499,X45001047X,Ms.,Nanci249,Reichert620,,,S,asian,asian_indian,F,Brockton,766 Pacocha Brook,Cambridge,Massachusetts,02138
5abdc764-668b-4e57-808d-a903aba4c633,1993-08-12,,999-18-4893,S99913922,X63018759X,Ms.,Bettina657,Bergstrom287,,,,white,french_canadian,F,Boston,1029 Abshire Light,Brockton,Massachusetts,02301
1dff3098-c17f-4c28-bcc6-71b704df017a,1997-12-06,,999-21-5682,S99915088,X70482128X,Ms.,Riva522,McDermott739,,,,white,english,F,Malden,130 Stanton Corner,Fitchburg,Massachusetts,01420
c54a0104-c3bc-407f-ba44-cf30803c3cfa,1929-07-03,1997-04-30,999-67-3402,S99976691,X68642275X,Mr.,Buster609,Keeling57,,,M,white,french,M,Ashland,977 Bahringer Loaf,Framingham,Massachusetts,01701
abb87912-7445-4bc7-9bbb-206bd43c9939,1993-11-11,,999-24-2018,S99930320,X52307103X,Mr.,Mario764,Bergnaum523,,,,white,irish,M,Dracut,846 Howe Lodge,Dartmouth,Massachusetts,
a80521ca-3570-4af8-bd6f-82d7baad32ab,1948-03-12,,999-62-3187,S99991152,X36563036X,Mrs.,Britany225,Cummerata161,,Kreiger457,M,white,german,F,Auburn,1001 Nolan Bay,Marshfield,Massachusetts,02050
bc29ca0e-9058-4473-b6fc-0824af501fb5,1962-06-02,,999-73-4202,S99931606,X76647288X,Mr.,Franklyn361,Grant908,,,M,white,italian,M,Millis,1071 Purdy Extension Apt 13,Brookline,Massachusetts,02215
d2bf9d9f-476e-414f-8276-7f88bcf0341b,1972-08-01,,999-23-5578,S99946223,X22332532X,Mrs.,María Cristina383,Sosa986,,Cornejo190,M,hispanic,puerto_rican,F,Brockton,420 Conroy Approach,Boston,Massachusetts,02108
15a4d2fb-8c0f-4d7c-9a46-320dc4b21ba2,1936-01-05,,999-33-4853,S99953938,X2757275X,Mrs.,Kina737,Blanda868,,Ratke343,M,white,irish,F,Framingham,1013 Hilll Path Apt 42,Holyoke,Massachusetts,01040
6a2dc61f-84a3-49e8-aef4-825d4b7999d1,2014-02-06,,999-53-6520,,,,Joslyn677,Effertz744,,,,white,american,F,Milton,248 Predovic Track Suite 39,Quincy,Massachusetts,02169
773bd56d-b5a4-4460-80b7-7ffdbded836e,1923-11-19,2011-10-03,999-66-6378,S99918891,X59895666X,Mr.,Richard937,Schumm995,,,S,white,french_canadian,M,Boston,991 Stark Landing,Fall River,Massachusetts,02720
57a25938-e779-4166-9af0-03b2bf86f06c,1936-08-27,1981-04-30,999-92-1657,S99918636,X672772X,Mr.,Santo387,Sporer811,,,S,white,french_canadian,M,Scituate,1054 Kautzer Path,Newton,Massachusetts,02458
14c771eb-559d-479f-bc27-039523a3f1ef,1928-07-29,2017-08-06,999-74-3407,S99913143,X21638230X,Mrs.,Peggy868,Parisian75,,Schumm995,M,asian,asian_indian,F,Somerville,731 Franecki Alley Apt 78,Cambridge,Massachusetts,02138
0eea42d9-7812-4c41-a6b7-5370401effb4,1985-07-05,,999-49-9213,S99922882,X63264261X,Mrs.,Alana17,Becker968,,Kshlerin58,M,white,italian,F,Rockland,551 Roob Trail,Dighton,Massachusetts,
a772384b-7dd4-43b7-981a-d66bdcf97fdf,1959-08-30,,999-40-6437,S99950512,X47785474X,Mrs.,Jerlene697,Labadie908,,Gorczany269,M,white,italian,F,Methuen Town,210 Huels Crossroad Apt 47,Framingham,Massachusetts,01701
6fa0ae38-d8e3-4a32-90fe-a9a116db1aa5,1929-07-03,2011-08-04,999-18-5679,S99999071,X11364894X,Mr.,Dillon740,Hane680,,,M,white,french,M,Stoughton,221 Bernier Vale Apt 72,Framingham,Massachusetts,01701
ae75d1aa-a928-4c92-a044-4b7ce7554b48,1966-10-26,,999-55-2322,S99910940,X35861017X,Mrs.,Lacy523,Fisher429,,Conroy74,M,white,irish,F,Fall River,847 O'Conner Harbor,Belchertown,Massachusetts,01007
fcdff90a-fb8a-470d-836b-ad79b594e394,1984-02-17,,999-39-8892,S99946393,X69404816X,Mrs.,Aide521,Fritsch593,,Gorczany269,M,white,irish,F,Chicopee,759 Reilly Center,Burlington,Massachusetts,01803
3878a475-b9fc-42f8-9510-53199b39f3a1,1959-01-28,2008-07-30,999-23-2307,S99948067,X3877476X,Mr.,Octavio643,Adame662,,,M,hispanic,puerto_rican,M,Alford,463 Von Harbor,Boston,Massachusetts,02108
3979a11d-4c69-43b7-bbbf-cae57bf88bc1,1923-11-19,2001-09-10,999-10-1128,S99953419,X10040582X,Mr.,Ben667,Koss676,,,M,white,french_canadian,M,Boston,216 Ritchie Heights,Fall River,Massachusetts,02720
631d5183-35d3-40e0-9dca-0d66d260cddc,1964-10-12,,999-54-5057,S99926949,X30872761X,Mr.,Lou594,Torphy630,,,M,white,italian,M,Shrewsbury,343 Okuneva Bypass Suite 84,Wakefield,Massachusetts,01880
8eb0c7ec-3be5-48e2-b859-387bf3e9eb20,1936-08-27,,999-98-4397,S99928480,X48401168X,Mr.,Benton624,Abshire638,,,M,white,french_canadian,M,Lowell,1027 Cummings Walk Apt 72,Newton,Massachusetts,02458
71a74f87-ce27-4a6c-b61c-13c2ad660935,1939-02-01,1940-08-14,999-62-8070,,,,Federico589,Casanova632,,,,hispanic,south_american,M,Williamstown,562 Huel Trailer Suite 47,Haverhill,Massachusetts,01830
23dbe305-e7b6-40b3-81d8-271cb401f9dc,1928-07-29,2003-05-25,999-46-6922,S99938135,X73117364X,Ms.,September423,Howe413,,,S,asian,asian_indian,F,Methuen Town,535 Greenfelder Mill Apt 50,Cambridge,Massachusetts,02138
b60c8257-65c9-49a9-ad99-9450ce6e69cf,1929-07-03,1987-11-26,999-45-9842,S99964668,X23402895X,Mr.,Anthony633,Swaniawski813,,,M,white,french,M,Taunton,568 Lebsack Pathway Apt 30,Framingham,Massachusetts,01701
311559a0-1b12-4a9b-bdac-e0d9dd6b6c94,1990-09-24,,999-68-2094,S99932606,X82264336X,Mr.,Reid278,Mayer370,,,M,hispanic,south_american,M,Dartmouth,559 Torphy Way Suite 42,Everett,Massachusetts,02148
7482fc3d-8ebb-492d-b4cf-3dfae6fca215,1955-12-27,,999-11-2272,S99974507,X41705999X,Ms.,Jeannie478,Kozey370,,,S,white,english,F,Wareham,384 Durgan Way Unit 5,Canton,Massachusetts,
bae610bc-fade-4259-b91f-8994b9d7cd6f,1959-01-28,,999-89-3060,S99963430,X58472802X,Mr.,Juan Carlos348,Nazario58,,,M,hispanic,puerto_rican,M,Mendon,534 Stroman Esplanade,Boston,Massachusetts,02108
4f1afaf5-ec77-492e-81f5-e0345efa5748,1963-08-20,,999-48-3839,S99945793,X69650014X,Mrs.,Ashely524,Welch179,,Greenholt190,M,asian,chinese,F,Boston,223 Mills Approach,Milton,Massachusetts,02186
0bf62f06-7b81-4365-a025-ec568f0ddb36,1929-07-03,1976-08-18,999-22-1103,S99953551,X13283890X,Mr.,Floyd420,Graham902,,,M,white,french,M,Springfield,947 Waelchi View,Framingham,Massachusetts,01701
3aa318cb-272e-4103-ab64-4a676d945111,1995-06-02,,999-73-9869,S99960215,X80432429X,Mr.,Javier97,Corrales691,,,,hispanic,puerto_rican,M,Revere,203 Metz Ramp,Hinsdale,Massachusetts,
c1b46ee3-17d6-4417-8efd-2a3a0412996a,1976-02-25,,999-89-9403,S99981564,X70579100X,Mr.,Beau391,Kuhlman484,,,S,white,irish,M,Falmouth,448 Kassulke Passage Apt 77,Billerica,Massachusetts,
ee335114-54b7-4ca7-934b-02690a355097,1923-11-19,2012-10-02,999-46-9981,S99980601,X22731050X,Mr.,Cortez851,Daniel959,,,M,white,french_canadian,M,Swampscott,292 Rempel Rest,Fall River,Massachusetts,02720
61fc4e13-051f-402f-a0b1-c212b4a9f2f2,1939-02-01,2015-12-23,999-55-2560,S99952699,X74093701X,Mr.,Jorge Luis88,Roldán470,,,M,hispanic,south_american,M,Lexington,804 Leuschke Drive Suite 85,Haverhill,Massachusetts,01830
5b11780c-7d07-4e3c-93e5-f6a85ee65419,1966-04-25,,999-99-7042,S99982505,X15846402X,Mr.,Marlin805,Konopelski743,,,M,black,west_indian,M,Revere,200 Ruecker Arcade Unit 94,Brockton,Massachusetts,02301
f5a158ae-6a05-4417-95ad-8594f550e97d,1928-07-29,2012-06-24,999-61-2773,S99950623,X51774656X,Mrs.,Quinn173,Leannon79,,Kessler503,M,asian,asian_indian,F,Gardner,423 Rosenbaum Meadow Unit 10,Cambridge,Massachusetts,02138
0ae0de1b-1f84-4b28-b0e6-24534cc1032c,1972-10-28,,999-23-1596,S99981283,X76674782X,Mrs.,Dortha70,Stiedemann542,,Effertz744,M,white,irish,F,Cohasset,622 Stracke Mall Apt 54,Stoughton,Massachusetts,
eecb87a0-84b5-46f5-a450-31890f6cde96,1947-10-14,2012-09-11,999-50-8363,S99954065,X86874662X,Mr.,Mario764,Meza847,,,M,hispanic,puerto_rican,M,Northbridge,191 Prohaska Station,Lynn,Massachusetts,01901
1e6a85c0-076e-484b-871d-b4f6657ae6a0,1924-03-23,2011-05-22,999-89-8445,S99972926,X13042847X,Mr.,Keven605,Wunsch504,,,M,white,irish,M,Bourne,123 Miller Grove Suite 89,Bellingham,Massachusetts,02019
f0ea5869-54e8-45b2-8755-377baf4ea4f1,1964-11-11,,999-43-4561,S99972117,X11046067X,Ms.,Florine959,Lebsack687,,,S,white,irish,F,New Bedford,688 Hoeger Gate,Southwick,Massachusetts,
fc3f7314-77c3-4df3-998f-a4c19ffea727,1929-07-03,2013-03-01,999-27-9048,S99952220,X45276404X,Mr.,Elroy493,Gibson10,,,M,white,french,M,Marion,100 Considine Gate Suite 39,Framingham,Massachusetts,01701
5739a0d2-fca1-4bb9-9404-852c0608e5bc,1928-07-29,1988-03-06,999-37-3029,S99928207,X6218057X,Mrs.,Sharlene906,Harris789,,Baumbach677,M,asian,asian_indian,F,Yarmouth,531 West Throughway,Cambridge,Massachusetts,02138
97d293b8-4286-4b44-908a-53f161bcb096,1986-10-17,,999-75-8349,S99928254,X29898118X,Mrs.,Ferne426,Williamson769,,Will178,M,white,italian,F,Framingham,444 Carroll View Apt 55,Swampscott,Massachusetts,01907
2e09419f-2651-4a5e-9cd1-6116320e9ed3,2018-05-03,,999-74-6240,,,,Rufus33,Hamill307,,,,white,german,M,Walpole,310 Toy Gate,Natick,Massachusetts,
447ef013-fbf9-4f92-90bd-2f21825577d8,1939-02-01,,999-32-7933,S99993759,X52238489X,Mr.,Guillermo498,Anaya940,,,M,hispanic,south_american,M,Randolph,519 Schultz Green Unit 43,Haverhill,Massachusetts,01830
bbd3aeb3-18f0-42f3-bbdb-e1c2dd36c2a5,1947-10-14,,999-78-2619,S99953864,X72897505X,Mr.,Víctor493,Armas910,,,M,hispanic,puerto_rican,M,Quincy,807 Veum Flat,Lynn,Massachusetts,01901
5cedee9c-c55d-457a-b3b9-39d85a9c8c18,1987-03-14,,999-90-5152,S99951232,X10173469X,Mrs.,Lavelle273,Farrell962,,Ernser583,M,black,west_indian,F,Danvers,389 Brakus Loaf Apt 31,Lee,Massachusetts,01238
0d0359c8-55bf-4c65-bd50-77dfe2a9e1e7,1924-03-23,1983-09-12,999-73-6799,S99910207,X49474421X,Mr.,Luther918,Fritsch593,,,M,white,irish,M,Uxbridge,391 Roob Haven Unit 92,Bellingham,Massachusetts,02019
fef457af-716b-47ab-94a4-7e3a289b6964,1929-07-03,,999-12-5462,S99962778,X28735604X,Mr.,Jonah176,Dicki44,,,S,white,french,M,Fairhaven,994 Gutmann Avenue Apt 10,Framingham,Massachusetts,01701
d1d873c8-25d7-4489-899d-be9c1ad92d5c,1987-05-20,,999-77-7433,S99941411,X47930380X,Mrs.,Emilia403,Rosales49,,Canales95,M,hispanic,puerto_rican,F,Plainville,193 Kshlerin Heights Apt 42,Hudson,Massachusetts,01749
f6c3be8e-be1c-4f5f-8876-83d9f757d41c,1933-10-27,2000-05-05,999-63-6371,S99987334,X13055317X,Mr.,Mitch821,Jenkins714,,,M,white,german,M,Northborough,233 Hermann Walk,Framingham,Massachusetts,01701
36c9ba1d-2792-4de6-9f34-35a2c0e60c36,1923-11-19,1985-10-21,999-19-6274,S99939855,X19317648X,Mr.,Garret233,Runte676,,,S,white,french_canadian,M,Weymouth Town,829 O'Kon Approach Apt 15,Fall River,Massachusetts,02720
