ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
5c93abfa-4076-4993-a10e-9cd190516f87,1999-01-23,,999-92-6816,S99952696,,Ms.,Lilli892,Bartoletti50,,,,hispanic,puerto_rican,F,Cohoes,425 Cummings Stravenue,East Fishkill,New York,
7fb7719b-2fbd-4aea-93db-4e8e1b99d1f3,1936-08-25,2014-06-17,999-76-5260,S99963207,X19061953X,Mrs.,Aurore252,Wunsch504,,Harvey63,M,hispanic,central_american,F,Plattsburgh,1016 Farrell Road Apt 88,Marlborough,New York,
394d74b8-c893-4e99-bd80-588615f05927,1952-05-03,1997-01-04,999-19-4403,S99978299,X75218189X,Mr.,Mariano761,Harris789,,,S,white,portuguese,M,New York,1033 Gleason Haven Suite 8,Mooers,New York,12958
58b8c57a-a6ca-44a2-bd82-f3a33b612599,1948-02-09,,999-42-7217,S99990003,X22406477X,Mrs.,Katharine125,Hirthe744,,Wisozk929,M,white,english,F,Unadilla,472 Wyman Mission,Catskill,New York,12414
218c8eb7-e2e6-42db-b72e-4547b0ee4d32,2001-04-06,,999-14-6994,S99984698,,,Lesha323,Funk324,,,,white,greek,F,Greenville,680 Kertzmann Plaza,Brasher,New York,
e5679fc8-25a9-496d-b794-db60b0d99714,2014-11-25,,999-86-4953,,,,Emil691,Mraz590,,,,white,irish,M,Massapequa Park,848 Dickinson Plaza Unit 13,Brighton,New York,14609
2c8b522e-5c55-4a88-beea-05b9656c0744,1984-10-09,,999-44-5642,S99982075,X84613706X,Mrs.,Cecilia788,Feliciano160,,Alicea505,M,hispanic,puerto_rican,F,Ontario,476 Considine Corner Apt 22,Jamestown,New York,14701
6321f8a4-99c8-4122-9e76-6a176c8b861a,2011-10-31,,999-23-7298,,,,Hanh683,Haag279,,,,white,german,F,Saratoga Springs,1015 Daugherty Station Unit 19,Kent,New York,
0ae5a3de-81bb-4f6b-8b93-133875bc93ca,1971-06-14,,999-58-3209,S99985535,X72232477X,Mr.,Morgan564,Schuppe920,,,M,white,italian,M,Buffalo,556 Bogan Pathway Suite 14,White Plains,New York,10601
1ed37fbb-5ab2-44fa-bca9-dba74df97c42,1929-04-20,2011-09-24,999-44-4016,S99937996,X73612112X,Mr.,Teddy976,Waters156,,,M,white,german,M,Parishville,443 Zemlak Club Unit 22,Buffalo,New York,14201
3ddb9f8e-b4f4-4d7d-84e5-7784d53db68c,1989-09-30,,999-10-7194,S99956661,X89200951X,Mr.,Nicholas495,Auer97,,,M,white,american,M,Queensbury,852 Murray Flat Unit 78,Greece,New York,14626
b25e19e2-0abb-42fb-bc7a-ff3aa187c5d5,1981-05-26,,999-70-4110,S99998951,X18135010X,Mr.,Alexis664,Yundt842,,,M,white,portuguese,M,Deerpark,336 Stroman Green Apt 70,Johnstown,New York,12078
9e31a46d-1b6b-42c5-8e7d-4b0a21e6d8a9,1997-04-28,,999-88-9698,S99938890,X32405661X,Ms.,Nancy265,Kertzmann286,,,,white,french,F,Niagara Falls,694 Herman Course,Endicott,New York,13760
8332bede-8080-4c75-8a1e-8e1e19704817,1952-05-03,,999-95-5660,S99914384,X1482143X,Mr.,Frances376,Schmitt836,,,S,white,portuguese,M,Somers,575 Johnston Underpass,Mooers,New York,12958
166a757d-56a0-4e0a-af08-8aa55a3b9443,1978-11-12,,999-64-6162,S99991221,X21894155X,Mr.,Clemente531,Johns824,,,S,white,english,M,Cedarhurst,696 Mertz Viaduct Suite 44,Argyle,New York,12809
c3736c4d-e29c-4832-a61e-ac492a76cc81,1995-11-30,,999-57-2596,S99934797,X55179989X,Mr.,Jeremy766,Aufderhar910,,,,white,german,M,Mineola,792 Kub Wynd,Colonie,New York,12205
390ab54f-dffe-4c53-928a-63c716ead6d6,1948-12-12,,999-82-8196,S99964613,X57990457X,Ms.,Trish512,Ledner144,,,S,white,french_canadian,F,Depew,357 Ernser Spur,Webster,New York,14580
4f3389b1-59a4-4cc1-978b-52cf5501fb3f,1973-09-10,,999-19-8045,S99961547,X59339908X,Mrs.,Melania287,Roberts511,,Blanda868,M,white,portuguese,F,Cambridge,1089 Skiles Approach,Williston Park,New York,11501
18e81bce-a60d-434c-bb94-d6af9390ebed,1995-11-16,,999-96-4740,S99990651,X61758488X,Mr.,Lewis216,Gottlieb798,,,,white,irish,M,New York,1003 Hickle Boulevard,Ithaca,New York,14850
de8d4ba5-0a2a-415c-a055-9cb2ec10c6d3,2010-08-19,,999-18-6941,,,,Leonor133,Denesik803,,,,black,west_indian,F,Penfield,901 Satterfield Junction Suite 67,Stony Point,New York,10980
8b79a033-b4db-4ac6-a4e6-9b5e799ddaa3,1955-06-28,,999-30-4199,S99922215,X84071068X,Mrs.,Coleen678,Kuhlman484,,Ruecker817,M,white,irish,F,New York,661 McKenzie Underpass,Shawangunk,New York,
81ada3ac-36be-4101-afeb-31c73626ff1e,1929-04-20,2000-09-30,999-72-8749,S99987159,X13729856X,Mr.,Bruno518,Effertz744,,,S,white,german,M,Westbury,737 Bosco Heights Apt 19,Buffalo,New York,14201
d82f2094-a9e4-4577-a711-fcdaa7a74e14,1936-08-25,2013-03-26,999-69-9146,S99998662,X89182072X,Ms.,Sheba703,Keeling57,,,S,hispanic,central_american,F,Greece,937 Veum Mission Suite 75,Marlborough,New York,
fc4bedb8-f5a8-40f1-b719-7765ac148358,1985-08-14,,999-54-1300,S99925165,X4688322X,Mr.,Cortez851,West559,,,M,white,irish,M,Yonkers,367 Jast Trail,Greece,New York,14626
8ef8f65e-30e3-4ad7-bd91-721ea92b596c,1958-10-21,,999-98-7978,S99985278,X5701847X,Mr.,Manuel446,Grijalva82,MD,,S,hispanic,puerto_rican,M,Yonkers,948 Labadie Mews,New York,New York,10001
e12e43bb-568e-42f4-8a21-0e4c875c3098,1972-03-24,,999-81-8527,S99910425,X15780566X,Mr.,Stevie682,Lueilwitz711,PhD,,M,white,english,M,New Windsor,734 Corwin Estate Unit 64,Carmel,New York,
08e0a965-062d-42bf-811b-ba71eb324002,2008-09-29,,999-45-6126,,,,Luther918,Murray856,,,,white,american,M,North Tonawanda,1019 Miller Hollow Apt 44,Island Park,New York,11558
668589a1-49ed-4866-8dc7-c33fb3ac9a49,1954-05-16,,999-69-1602,S99927832,X33027428X,Mrs.,Brandy18,Leffler128,,Hoppe518,M,white,italian,F,Great Neck,318 Kirlin Vista,Buffalo,New York,14201
45372038-7c54-4e87-94f0-a357bb43d284,1985-09-03,,999-48-9366,S99963536,X15255065X,Mr.,Reynaldo722,Jacobs452,,,S,black,west_indian,M,Middletown,507 Jaskolski Station,Liberty,New York,12734
e560846d-f59c-45d4-a0d6-600bd5c16437,1950-06-30,,999-77-6745,S99956900,X57925804X,Ms.,Donna446,Simonis280,,,S,black,african,F,Albany,953 Steuber Extension Unit 14,Watervliet,New York,12189
2964ef5d-17ca-4898-854f-c99c99622cb3,1934-01-02,2006-06-27,999-99-5331,S99953529,X61517772X,Mrs.,Jeni110,Jaskolski867,,Mohr916,M,white,italian,F,Albany,278 Zboncak Overpass,Rotterdam,New York,12303
c563db4e-d38f-4062-a376-8f23f30f990b,1996-12-14,,999-52-2591,S99926567,X34134199X,Mr.,Elbert916,Ebert178,,,,white,irish,M,Gilboa,919 Nienow Road,Great Neck,New York,11021
1670d09c-652a-4821-95b6-7526af24b4be,1994-04-15,,999-51-4457,S99979991,X53399169X,Ms.,Milagros256,Zieme486,,,,white,french,F,New York,752 Gusikowski Well Suite 55,Oneida,New York,13032
d1a4fae5-fc2b-4390-b3de-540dae18847c,1936-08-25,,999-36-9761,S99999149,X7147186X,Mrs.,Marget728,Konopelski743,,Cummings51,M,hispanic,central_american,F,North Greenbush,744 Miller Stravenue Suite 23,Marlborough,New York,
f3588798-ad0a-466e-b925-e74dc5e3335c,1929-04-20,2016-03-05,999-92-1548,S99912189,X53215658X,Mr.,Dean966,Goodwin327,,,S,white,german,M,Southport,103 Stamm Passage,Buffalo,New York,14201
8d2ed059-707c-410b-9c68-2571cda53fc0,1989-02-08,,999-82-1334,S99947764,X38241147X,Mr.,Omar359,VonRueden376,,,M,white,irish,M,Rye,1014 Hayes Dam Apt 84,Niskayuna,New York,12308
42526f99-f0e3-4512-a3f4-0b6efea59241,2014-12-25,,999-36-6400,,,,Alline927,Hilpert278,,,,asian,chinese,F,Montgomery,664 Koch Knoll,North Castle,New York,
9599b7db-8f47-4053-b44e-d304654f2faa,1981-12-05,,999-19-7735,S99989743,X20085291X,Mr.,Jamal145,Harris789,,,S,white,english,M,New Windsor,737 Lemke Ville Suite 96,Ontario,New York,14519
140a1a3d-942e-48ae-abc6-25e8b1f5d021,1995-03-18,,999-56-8213,S99971582,X31824175X,Ms.,Charita800,Klocko335,,,,white,french_canadian,F,Wallkill,397 Altenwerth Grove,Farmingdale,New York,11735
ed6890d4-f9d0-4888-bdf5-561c34930e47,1974-04-03,,999-67-4247,S99992353,X74622898X,Mrs.,Deeann517,Bergnaum523,,Schowalter414,M,white,german,F,Waddington,933 Hirthe Haven Suite 81,Schenectady,New York,12303
3f3541b5-3ac9-4f75-bb6d-b738db51fc02,1934-01-02,1990-05-29,999-55-7369,S99960354,X67330293X,Mrs.,Lucina142,Hilpert278,,Moore224,M,white,italian,F,New York,352 Schumm Camp Suite 74,Rotterdam,New York,12303
fabed1e6-2115-45e2-93f5-cec00979991e,1978-06-20,,999-11-4439,S99910177,X62022458X,Mrs.,Felisha640,Lueilwitz711,,Beahan375,M,white,italian,F,Penfield,467 Bashirian Gardens,Irondequoit,New York,14609
3122edc5-ea90-4df1-818d-fb67158dfc06,1971-02-14,,999-40-2565,S99932849,X35470817X,Mr.,Arturo47,Piña753,,,M,black,west_indian,M,Greece,619 Reynolds Crossroad Suite 85,Henrietta,New York,
bbe130cf-228d-4848-aa2d-0c60ac676c8d,2003-12-09,,999-27-3568,,,,Reina25,Zavala169,,,,hispanic,mexican,F,Buffalo,1001 Hauck Common,Glens Falls,New York,12801
4c2da5a8-60c3-4321-a3c7-96031ec166df,1946-07-23,2008-10-28,999-70-4407,S99919334,X54376697X,Mr.,Boyd728,Hamill307,,,M,white,french,M,Schenectady,1049 Christiansen Throughway Apt 75,Carlton,New York,
6908ef03-3469-4d5b-b125-ed41e4150287,1993-12-21,,999-79-9692,S99971626,X25939936X,Ms.,Julieta402,Ernser583,,,,black,dominican,F,Henrietta,297 Stracke Bypass,New York,New York,10001
e5d0abac-875d-4fab-b43f-b02686d1a1b4,1988-07-16,,999-89-6658,S99991165,X36351977X,Mrs.,Crystle668,Corwin846,,Schmitt836,M,white,swedish,F,Pelham,523 Lakin Overpass,Penfield,New York,
444cec4b-b136-4a1e-8cf2-72152b33ceda,1937-05-19,2008-06-04,999-71-3300,S99948987,X20726289X,Mr.,Benjamín452,Aguirre875,,,S,hispanic,puerto_rican,M,Holley,747 Welch Trafficway,Monticello,New York,12701
15805cab-671b-4e32-8853-283634e63008,1976-10-14,,999-59-6062,S99950306,X1363182X,Mr.,Gonzalo160,Lemus978,,,S,hispanic,puerto_rican,M,Johnson City,123 McKenzie Dam,Freeport,New York,11510
797b4148-7078-48d1-851d-bc7fd7dd238a,1994-02-03,,999-31-2485,S99942782,X1905653X,Ms.,Cathi439,Leuschke194,,,,white,swedish,F,Niskayuna,419 Turcotte Road Apt 42,Alexandria Bay,New York,13607
c67f53d0-9d89-4800-9dd4-478d063ac0f8,1934-01-02,,999-54-2667,S99913700,X67932394X,Mrs.,Lashon823,Volkman526,,Johnson679,M,white,italian,F,Sand Lake,431 Kuhn Gateway,Rotterdam,New York,12303
534f22ca-04af-4a20-9a7d-23c2aad55e25,1975-02-03,,999-79-7033,S99972067,X9124917X,Mrs.,Amberly552,Abshire638,,West559,M,black,dominican,F,Riverhead,216 Lehner Pathway Unit 83,Port Jervis,New York,12771
8fdb7c83-4bfe-47ad-959b-cbe5222cf4b4,2009-03-26,,999-54-2801,,,,Robbi844,Rau926,,,,white,italian,F,Middletown,502 Terry Viaduct,Ossining,New York,10510
273964a1-e497-42b9-8b82-7a964d31b3b5,1944-01-11,2000-02-15,999-56-2156,S99950678,X87627890X,Mrs.,Gregoria352,Hudson301,,Marvin195,M,white,polish,F,Yonkers,361 Stroman Rapid,Schenectady,New York,12303
e2a9e715-771e-411e-8b25-fcaaa1f8c235,1929-04-20,,999-37-6606,S99968411,X8257189X,Mr.,Giuseppe872,Nikolaus26,,,S,white,german,M,Genesee,224 Mueller Trail Apt 55,Buffalo,New York,14201
39a6edb9-b343-497d-8567-eb4fc577fb7e,1946-07-23,,999-12-2347,S99911612,X6288579X,Mr.,Abdul218,Hansen121,,,S,white,french,M,Kaser,457 Donnelly Path Apt 45,Carlton,New York,
3091fce3-7d22-400d-baa2-8b35c6fbc24d,1992-10-23,,999-87-4303,S99925210,X78999308X,Mr.,Philip822,Crona259,,,,white,german,M,Ardsley,336 Hartmann Route,Deerpark,New York,
b8fe6dc3-29fd-4bb3-8fb3-8409d791ae5f,1959-05-20,2014-08-13,999-66-8757,S99926593,X70153306X,Mr.,Mariano761,Narváez57,,,S,black,west_indian,M,Cincinnatus,489 Dicki Fort Suite 73,Irondequoit,New York,14609
07c4ff3f-dfd2-492e-a2ef-e6d904d4256d,1997-11-11,,999-28-9516,S99915107,X39999667X,Mr.,Dusty207,MacGyver246,,,,white,english,M,Niskayuna,952 Turcotte Trail,New York,New York,10001
329a7100-14f3-493e-b8e7-227b34656fd6,1968-08-03,,999-23-3611,S99981609,X61077887X,Mr.,Steven797,Macejkovic424,,,M,white,italian,M,Greece,199 Heaney Meadow,Owego,New York,13827
b8384964-4f4e-4212-bbe7-cbe4506634f6,2016-02-06,,999-52-8603,,,,Reyes140,Abshire638,,,,white,portuguese,M,Auburn,459 Murphy Estate Apt 83,Pulaski,New York,13142
4bd13b81-6552-45df-a8c2-0d710a056035,2007-11-30,,999-83-5853,,,,Del587,Hackett68,,,,white,irish,M,Wheatfield,219 Boehm Trafficway,Caneadea,New York,
2550eb0d-2606-4dea-b7c4-fe36f781c4cb,1937-05-19,,999-27-6737,S99934807,X15900045X,Mr.,Hugo693,Marín855,,,S,hispanic,puerto_rican,M,Henrietta,763 Runte Mission,Monticello,New York,12701
43aa3905-a43b-4d35-941e-be5f507f42be,2001-06-10,,999-61-3951,S99998224,,,Janette321,Schmitt836,,,,white,italian,F,New Baltimore,219 Jacobs Landing Apt 32,Wellsville,New York,14895
9a99a79f-0d6c-4eb5-9e9d-e14148987f69,2016-03-16,,999-30-6427,,,,Vincenzo126,Bogisich202,,,,white,english,M,Ilion,634 Stark Rapid,Lacona,New York,13083
39f0d44e-1118-42e9-9e0a-09231e828194,1999-05-22,,999-79-2424,S99936207,,Mr.,Jamaal34,Bernier607,,,,white,russian,M,New York,422 Koch Landing Suite 79,Johnson City,New York,13790
ec40b84f-9b34-4948-a178-a828e7bce2c4,1960-12-04,1961-12-24,999-72-1267,,,,Cruz300,Johns824,,,,black,dominican,M,Catskill,950 Stamm Divide Suite 80,Buffalo,New York,14201
c4b6bc86-86ae-4b62-9991-199b23501fc9,2000-07-26,,999-49-6117,S99946775,,,Manuela585,Delvalle807,,,,hispanic,puerto_rican,F,Cochecton,175 Gleichner Meadow,New Rochelle,New York,10538
93ac9b2e-2339-4bef-b436-ea3d3cb3ba71,2000-06-24,,999-25-2798,S99940860,,,Isis628,Abernathy524,,,,white,english,F,Canastota,955 Christiansen Trailer,Shawangunk,New York,
cfd67503-391a-48f3-9e67-b1785a15d5be,1972-01-20,,999-12-1522,S99919070,X27377642X,Mr.,Tim88,Beer512,,,M,white,portuguese,M,Marlborough,802 Ebert Vale,New York,New York,10001
4405c6ad-0b2d-4296-a678-94a0e3f9fb21,1944-01-11,,999-85-6196,S99992114,X36195821X,Mrs.,Karisa693,Turner526,,Langosh790,M,white,polish,F,Brighton,710 Little Light Suite 37,Schenectady,New York,12303
73f5696b-0ee2-4158-9853-3820c2959030,1959-05-20,,999-69-8730,S99927341,X12372901X,Mr.,Gregorio366,Valdivia496,,,M,black,west_indian,M,Bolton,581 Crist Estate Suite 15,Irondequoit,New York,14609
46e7cf3d-7100-4128-acc6-5fabf4668e0e,1985-08-24,,999-52-8995,S99997396,X77455928X,Mr.,Ervin886,O'Kon634,,,M,white,polish,M,Syracuse,412 Hettinger Glen Suite 75,Tyrone,New York,
587e4b63-35e0-4a64-8229-9ffa9c5bcc18,1997-11-30,,999-26-9275,S99942058,X46199743X,Mr.,Sergio619,Paredes726,,,,black,west_indian,M,Syracuse,226 Walsh Avenue,Marlborough,New York,
76329f2b-e9e5-4f14-bc55-2feb59201421,2003-11-23,,999-29-3542,,,,Elsa29,Alonso270,,,,black,dominican,F,Johnstown,411 Towne Vale Apt 54,New Rochelle,New York,10538
e0095ece-62e4-4054-9749-672eeffc21dc,2002-10-28,,999-16-4778,,,,Roxann426,Grimes165,,,,white,italian,F,Wallkill,909 Wunsch Trace,Buffalo,New York,14201
be54a529-85aa-4ff8-913f-7736a9a28538,1976-11-03,,999-42-1467,S99919205,X1588798X,Mr.,Robt687,Kihn564,,,M,white,english,M,Northumberland,460 Christiansen Underpass,Lee,New York,
91aeaf6e-95b9-415e-8af1-4bc473f9536b,2015-05-14,,999-32-1398,,,,Clemencia569,Sauer652,,,,hispanic,south_american,F,Waterford,849 Lubowitz Divide Suite 85,New York,New York,10001
ef9bc40e-9248-48a0-9a12-98845064d85e,1960-12-04,,999-62-3896,S99975346,X89461886X,Mr.,Anderson154,Cummings51,,,M,black,dominican,M,Kenmore,493 Yost Loaf,Buffalo,New York,14201
415d004c-6dd5-43f6-bd52-b893618cb5e3,2004-11-06,,999-60-1457,,,,Diedre599,Bauch723,,,,white,polish,F,New York,487 Corkery Lodge,Henrietta,New York,
04562a54-9220-4404-89c2-2507e9664b03,1962-05-29,,999-46-5440,S99991539,X1673156X,Mrs.,Eliz744,Gottlieb798,,Wilkinson796,M,black,african,F,Rosendale,1019 Krajcik Course,Jamestown,New York,14701
4a5c585f-80ee-4d01-b3f7-c927a78bd15c,1983-03-14,,999-72-7400,S99951740,X86692165X,Mr.,Brett333,Weber641,,,S,white,greek,M,Rensselaer,1026 Kautzer Trace Apt 74,Perth,New York,
dc4c8aeb-19a1-4d3d-bc73-d2e89e4f22e1,1942-08-16,,999-62-6269,S99982984,X68720556X,Ms.,Towanda270,Waters156,,,S,white,french,F,Buffalo,350 Witting Glen Unit 90,Painted Post,New York,14870
8d1ea8e3-291d-4062-9f2d-71913dba7f43,1987-02-11,,999-15-4244,S99986161,X51581213X,Mr.,Toby274,Rath779,,,M,white,greek,M,Mount Vernon,1028 Terry Crossroad Suite 77,New York,New York,10001
1ee57647-d990-4618-b847-92f9defe04f8,1986-12-29,,999-16-7811,S99933908,X72495099X,Mrs.,Alice368,Murray856,,Gleichner915,M,white,german,F,Bayville,278 Konopelski Neck Apt 19,Pittsford,New York,14534
5f503413-4da8-48e7-a3de-ddc6c3af6435,2002-11-29,,999-75-7628,,,,Claire652,Legros616,,,,white,english,F,Wappingers Falls,591 Lemke Alley,New York,New York,10001
ec109e5b-b3a7-4800-a035-11b93647c944,1949-11-14,,999-66-6697,S99987240,X21763720X,Mrs.,Niesha86,Barton704,,Huel628,M,white,irish,F,Middletown,176 Bins Trace Apt 38,Jamestown,New York,14701
77e79223-6d17-4335-b8fe-b0d16931d5dc,1997-04-15,,999-23-5452,S99943164,X77484646X,Mr.,Shirley182,Zulauf375,,,,white,swedish,M,Spafford,789 Mann Glen Suite 81,Syracuse,New York,13120
182d6b61-740d-4f19-ba37-e8d20564e7f3,1996-03-30,,999-58-9840,S99917371,X39499895X,Mr.,Wilbert25,Crist667,,,,white,scottish,M,Buffalo,541 Beatty Union,Mooers,New York,12958
f6a5e09a-7a9f-495a-8dc6-02f565fe2696,1925-11-16,2012-08-13,999-52-3412,S99972755,X62433572X,Mr.,Jeremiah751,Lehner980,,,M,white,swedish,M,Elmira,337 Mante Knoll Suite 84,Broome,New York,
8c6ae7e1-aec1-462e-a27b-76e7a8ab6640,2000-10-15,,999-90-7252,S99974974,,,Jonathan639,MacGyver246,,,,white,irish,M,New Rochelle,314 Hickle Mall,Buffalo,New York,14201
1581bd69-ce50-4937-af2c-4919de449a43,2007-12-31,,999-58-3995,,,,Teodoro374,Balderas66,,,,hispanic,puerto_rican,M,Genoa,382 Dibbert Mall,Yonkers,New York,10583
a2ffeee9-3a5a-4b34-8636-58db72b568db,1961-12-22,,999-17-8014,S99975571,X239016X,Mrs.,Gemma107,Corwin846,,Hyatt152,M,white,french,F,New York,388 Wehner Run Unit 35,Auburn,New York,13021
569af2cc-d81d-4cf7-bd45-a40cbf481eab,1991-10-04,,999-52-2304,S99924598,X62359702X,Mr.,Santo387,Thompson596,,,,black,west_indian,M,Clarence,1023 Goyette Alley Unit 51,Buffalo,New York,14201
4d33079e-db2c-4126-8dfe-a186795e074f,1977-12-05,,999-19-6453,S99934923,X87484155X,Mrs.,Eusebia552,Bruen238,,Zieme486,M,hispanic,puerto_rican,F,Forestville,730 Olson Trail Suite 63,New York,New York,10001
c9bf4db6-d84d-484c-9ec0-a663f91a4bb6,1972-02-18,,999-45-7654,S99921668,X2216172X,Mrs.,Ardelle563,Hyatt152,,Jerde200,M,white,portuguese,F,Belfast,962 McLaughlin Boulevard Apt 60,Southport,New York,14871
fbcc426c-7083-40e3-b1a2-899041d33357,1961-08-20,,999-66-8144,S99912045,X46153679X,Mrs.,Kallie862,Pagac496,,Kemmer137,M,white,french_canadian,F,Floral Park,225 Stokes Hollow,Parishville,New York,13672
18f7175c-4a2f-4f9a-b776-10390346844f,1957-11-16,,999-69-5019,S99922862,X9021322X,Mrs.,Antonia30,Marín855,,Tijerina14,M,hispanic,puerto_rican,F,Lackawanna,668 Harvey Center Unit 69,Malverne,New York,11563
83ef04ca-107b-443e-8bec-c5157b049ee3,1925-11-16,1982-10-11,999-22-9548,S99956401,X72633887X,Mr.,Jonathan639,Kuvalis369,,,S,white,swedish,M,Haverstraw,834 Hyatt View,Broome,New York,
d7ac9300-04b9-42db-9fd4-a0ec6d10508c,1968-08-21,,999-90-3948,S99928697,X63108623X,Mrs.,Miguelina323,Wilderman619,,Hyatt152,M,white,swedish,F,Spring Valley,519 Hermann Rest,New Castle,New York,
acbbc93a-a683-4a89-82b9-179b165c5d24,1971-09-08,,999-32-2192,S99948509,X23256993X,Mrs.,Elizbeth263,Ortiz186,,Reinger292,M,white,russian,F,Farmingdale,119 Bins Mall Apt 57,Hewlett Harbor,New York,11557
5310592d-93dd-48df-bd47-79f652de0d0d,2012-08-01,,999-43-6729,,,,Santina680,Marvin195,,,,white,italian,F,Port Chester,760 Hane Lodge,New York,New York,10001
eb9f19db-4b1b-4f53-96c6-430997f9d1b0,1960-07-16,,999-88-1202,S99916308,X59526772X,Mrs.,Taisha184,Wilkinson796,,Mills423,M,white,polish,F,Queensbury,326 Schroeder Ferry,New York,New York,10001
134d9150-b0d7-4ab0-8682-827de00f34d3,2004-07-22,,999-75-4993,,,,Patricia625,Borrego496,,,,hispanic,puerto_rican,F,Gates,647 Jaskolski Landing Unit 92,Freeport,New York,11510
be6b50d6-1b52-4f82-aa9e-d3d48c71c0a5,1955-11-28,,999-89-8967,S99912594,X17357580X,Mr.,Jarod376,Mueller846,,,M,white,irish,M,Fredonia,836 Kshlerin Lane,Chili,New York,
d1e4953c-70eb-4328-883a-7b3e36ba7547,1983-03-12,,999-35-8417,S99937157,X3387569X,Mrs.,Kaleigh347,Lesch175,,Bechtelar572,M,white,scottish,F,Canandaigua,850 Kulas Fork Unit 10,Ripley,New York,14775
67dfd4eb-bf64-4300-806c-210ad3da5543,1985-02-22,,999-11-9163,S99963432,X46716014X,Mrs.,Alta896,Kreiger457,,Hartmann983,M,white,english,F,Avon,603 Mayer Skyway,Mineola,New York,11501
e59f5b74-088b-479a-bea4-c298d605a1df,1995-05-17,,999-84-5962,S99968521,X43287736X,Ms.,Jacquetta148,Donnelly343,,,,white,irish,F,Buffalo,258 Sipes Drive,Shawangunk,New York,
6c248f74-769e-4b0e-b6b5-2cc88c37a2cb,1969-03-26,,999-44-6061,S99933028,X24755484X,Mr.,Kip442,Beahan375,,,M,white,american,M,Ulster,1053 Ryan Trail,Albany,New York,12202
cb4f0cf9-198d-402e-b3af-458a489b4ad9,1985-08-24,,999-73-3581,S99942107,X71624828X,Mr.,Nathan164,Marvin195,,,M,white,american,M,Yorktown,649 Barton Dam,Yonkers,New York,10583
09b1f3ff-f5ec-4bda-82e8-ae7fdbc2cda7,1994-09-12,,999-71-8328,S99918890,X56390509X,Ms.,Catherin804,O'Hara248,,,,black,african,F,Erin,409 Wolf Junction,Spring Valley,New York,10952
a139e4f4-4866-4d1b-988b-0f97bf7c7872,2012-11-20,,999-84-5979,,,,Kurt412,Hane680,,,,white,russian,M,Clarence,846 Huels Ferry Unit 49,Ossining,New York,10510
01e71600-67ec-43f9-8cd4-16725cca71be,2009-12-12,,999-67-5839,,,,Libbie63,Anderson154,,,,white,irish,F,Peekskill,572 Zulauf Lodge Apt 33,Schenectady,New York,12303
14059b6f-73da-482f-abb8-907beddf81f2,1949-08-03,,999-10-1660,S99979551,X16277511X,Mrs.,Jenice416,Fadel536,,Langosh790,M,white,american,F,Williston Park,670 Schuster Annex,Tioga,New York,
cd2fbdda-8e37-4293-b150-2b7d5c52111f,1949-07-19,1967-03-14,999-74-5586,S99922818,,,Roberto515,Skiles927,,,,white,english,M,Marion,843 Bartoletti Neck,Stony Point,New York,10980
15818c19-b43c-4235-87cc-b35de7dfcb1e,1997-08-11,,999-50-4342,S99940470,X42031397X,Ms.,Denise470,Sanford861,,,,white,english,F,Plandome Manor,948 Batz Lane Apt 37,Bethlehem,New York,
e89d705b-6268-440b-ac55-f8e0ec1ec1fb,1944-08-11,2008-08-01,999-85-5273,S99923608,X19948228X,Mr.,Efren426,Satterfield305,,,M,black,dominican,M,Pelham,931 Walter Heights,Penfield,New York,
a2d80207-3190-4207-952c-7492cd1db9a5,2005-06-13,,999-33-9852,,,,Starr864,Kovacek682,,,,white,swedish,F,Lackawanna,1088 Oberbrunner Club,Middleport,New York,14105
015d292b-56e6-433c-a7bf-19445ced0319,1976-09-12,,999-12-9664,S99948862,X1039841X,Mr.,Lonnie913,Daniel959,,,M,white,french_canadian,M,Yorktown,1002 Stracke Crossing Suite 82,Greece,New York,14626
5c45236e-19d6-4900-98fc-619cd9eac68d,1979-12-11,,999-64-1280,S99969152,X24094271X,Ms.,Eladia866,Rau926,,,S,white,english,F,Freeport,428 Beer Gate Suite 8,Scarsdale,New York,10583
aec03b37-65b2-428f-9a5b-9cd0e93f34b1,1953-10-10,,999-16-5139,S99913267,X88759000X,Mr.,Scott935,Herzog843,,,M,white,french_canadian,M,Hyde Park,277 Quitzon Dam Suite 47,Lake Grove,New York,11755
6de02b5c-db8a-4b2c-9dea-d2a89562cb72,1949-07-19,,999-96-4768,S99974739,X11874657X,Mr.,Randolph418,Quitzon246,,,M,white,english,M,Middletown,193 Luettgen Arcade,Stony Point,New York,10980
9ff73604-55bf-4fdf-ad78-c91ac7ccd636,1947-08-08,,999-14-7605,S99927143,X59478310X,Mr.,Nolan344,Quigley282,,,M,asian,asian_indian,M,Mineola,807 Rice Meadow,Bethlehem,New York,
52a53693-8896-4a7a-8442-6096fbe1a315,1944-08-11,,999-78-6716,S99977724,X1376469X,Mr.,Raleigh478,Pouros728,,,S,black,dominican,M,Yonkers,680 Douglas Fort,Penfield,New York,
